Name,Percent Male,Percent Female
Makenleigh,0,0
Coden,0,0
Arjay,0,0
Vaeda,0,0
Rinka,0,0
Karanveer,0,0
Arjan,0,0
Elyon,0,0
Ishmael,0,0
Baneen,0,0
Inioluwa,0.4,0.6
Koltyn,0,0
Kalysta,0,0
Delaila,0,0
Adithri,0,0
Aki,0.5833333333333334,0.4166666666666667
Jaliah,0,0
Krimsyn,0,0
Avalyse,0,0
Klyn,0,0
Marvelous,0,0
Sariah,0,0
Elleah,0,0
Linus,0,0
Ariah,0.01927710843373494,0.980722891566265
Arial,0,0
Ariam,0,0
Arian,0.8920863309352518,0.1079136690647482
Sehar,0,0
Chloemarie,0,0
Jerney,0,0
Sehaj,0.2916666666666667,0.7083333333333334
Elaini,0,0
Jernee,0,0
Seham,0,0
Zaccheus,0,0
Mikayah,0,0
Allorah,0,0
Jernei,0,0
Kamaya,0,0
Jessejames,0,0
Enzlee,0,0
Karon,0,0
Karol,0.2621359223300971,0.7378640776699029
Caisen,0,0
Dreydon,0,0
Romio,0,0
Necalli,0,0
Miking,0,0
Parker,0.8037661050545094,0.1962338949454906
Vivienne,0,0
Ranveer,0,0
Rafael,0,0
Gita,0,0
Chrissette,0,0
Kekoa,0,0
Mykelti,0,0
Jeramy,0,0
Jacey,0.06153846153846154,0.9384615384615385
Dorsa,0,0
Jahmeir,0,0
Ailyn,0,0
Rhet,0,0
Jerami,0,0
Antwain,0,0
Jefferson,0,0
Jacen,0,0
Rhen,0.5833333333333334,0.4166666666666667
Rhea,0,0
Jacoub,0,0
Ni,0,0
Jacee,0,0
Abriela,0,0
Purab,0,0
Haelyn,0,0
Samuel,0.9988042678440029,0.0011957321559970568
Tayah,0,0
Ossian,0,0
Jazzy,0,0
Gryffin,0,0
Terah,0,0
Jadamarie,0,0
Dajanae,0,0
Jandriel,0,0
Deana,0,0
Sarinity,0,0
Sriya,0,0
Deann,0,0
Cerena,0,0
Mali,0.08771929824561403,0.9122807017543859
Male,0,0
Kalyn,0.12790697674418605,0.872093023255814
Mala,0,0
Krystiana,0,0
Dmya,0,0
Rachelle,0,0
Trashawn,0,0
Byrdie,0,0
Georgeanna,0,0
Sander,0,0
Zynique,0,0
Aishah,0,0
Zazil,0,0
Evaleen,0,0
Tryphena,0,0
Jahmai,0,0
Creedan,0,0
Jahmal,0,0
Jahmar,0,0
Mckynna,0,0
Havanna,0,0
Danalynn,0,0
Metta,0,0
Kammie,0,0
Maliq,0,0
Fayth,0,0
Danissa,0,0
Gatlin,0,0
Malie,0,0
Malia,0,0
Steffon,0,0
Nur,0.35,0.65
Svea,0,0
Nuh,0,0
Delvin,0,0
Oliver,0.9986137769247174,0.0013862230752825762
Olivet,0,0
Faithlynn,0,0
Bralyn,0.74,0.26
Beryl,0,0
Moksh,0,0
Akosua,0,0
Aksel,0,0
Cayman,0.7777777777777778,0.2222222222222222
Aminah,0,0
Maurisa,0,0
Drexel,0,0
Ausar,0,0
Mikhale,0,0
Aleyssa,0,0
Naliya,0,0
Zeb,0,0
Zea,0,0
Zed,0,0
Zee,0,0
Zen,0.8865979381443299,0.1134020618556701
Jaimie,0,0
Faryal,0,0
Zev,0,0
Lilliahna,0,0
Reynolds,0.5,0.5
Garvin,0,0
Yaviel,0,0
Brigg,0,0
Chidubem,0,0
Yavier,0,0
Yashua,0,0
Victorino,0,0
Jaedynn,0,0
Yossi,0,0
Kyriana,0,0
Navtej,0,0
Alaric,0,0
Alaria,0,0
Johndaniel,0,0
Alarik,0,0
Donathan,0,0
Jammie,0,0
Olympia,0,0
Riccardo,0,0
Dreana,0,0
Tarynn,0,0
Ousmane,0,0
Loza,0,0
Dalayza,0,0
Jainil,0,0
Logahn,0,0
Brynlie,0,0
Mazarine,0,0
Wilkin,0,0
Kabir,0,0
Tehila,0,0
Zyionna,0,0
Cambrie,0,0
Jubal,0,0
Cambria,0,0
Cassiopeia,0,0
Micai,0,0
Micah,0.9318885448916409,0.06811145510835913
Bassheva,0,0
Gretta,0,0
Eilonwy,0,0
Reus,0,0
Numair,0,0
Zabian,0,0
Gianfranco,0,0
Ayvan,0,0
Nashiyah,0,0
Luckas,0,0
Gabryella,0,0
Magali,0,0
Audris,0,0
Audrii,0,0
Simaya,0,0
Audrie,0,0
Audria,0,0
Magaly,0,0
Priscilla,0,0
Aalia,0,0
Avigail,0,0
Marcoantonio,0,0
Markiya,0,0
Willis,0,0
Jandre,0,0
Willie,0,0
Tyair,0,0
Filippo,0,0
Allyah,0,0
Filippa,0,0
Wasim,0,0
Jamaul,0,0
Wasif,0,0
Yoona,0,0
Demeria,0,0
Ayrianna,0,0
Alyssia,0,0
Cheikh,0,0
Christopherjohn,0,0
Koby,0,0
Azalya,0,0
Everest,0.8695652173913043,0.13043478260869565
Saidah,0,0
Kobi,0.6764705882352942,0.3235294117647059
Kaliyan,0,0
Kobe,0.973384030418251,0.026615969581749048
Kaliyah,0,0
Rafi,0,0
Renly,0.7619047619047619,0.23809523809523808
Rafe,0,0
Oakley,0.5211640211640212,0.47883597883597884
Daniella,0,0
Oaklee,0.2789115646258503,0.7210884353741497
Izaac,0,0
Danielle,0,0
Ilayda,0,0
Jonathen,0,0
Kaikea,0,0
Oaklen,0,0
Izaak,0,0
Oaklei,0,0
Izaan,0,0
Tyde,0,0
Brelyn,0,0
Yamilette,0,0
Tatyana,0,0
Jasiyah,0.21739130434782608,0.782608695652174
Maelah,0,0
Quiara,0,0
Coy,0.967741935483871,0.03225806451612903
Kerrington,0,0
Greenleigh,0,0
Zabrina,0,0
Coe,0,0
Kohyn,0,0
Kesia,0,0
Erian,0.45161290322580644,0.5483870967741935
Rayland,0,0
Oliviamarie,0,0
Katara,0,0
Devyn,0.35279187817258884,0.6472081218274112
Luismanuel,0,0
Avigdor,0,0
Khyran,0,0
Locklyn,0.08928571428571429,0.9107142857142857
Rosaria,0,0
Maryalice,0,0
Miangel,0,0
Rosario,0.15625,0.84375
Makalyn,0,0
Freida,0,0
Makalya,0,0
Analisia,0,0
Adabelle,0,0
Kunal,0,0
Neveah,0,0
Herson,0,0
Mavrick,0,0
Bartholomew,0,0
Alta,0,0
Laderrick,0,0
Prithvi,0,0
Zuri,0.017857142857142856,0.9821428571428571
Kamauri,0.7,0.3
Xavianna,0,0
Nikholas,0,0
Kenny,0,0
Jayleanna,0,0
Isaah,0,0
Kenni,0,0
Kenna,0,0
Aireana,0,0
Phenix,0.5757575757575758,0.42424242424242425
Sharvil,0,0
Deaven,0,0
Daryan,0,0
Melrose,0,0
Daryah,0,0
Aldina,0,0
Zuhayr,0,0
Bryndle,0,0
Ata,0,0
Ananda,0,0
Zury,0,0
Stiven,0,0
Anandi,0,0
Aeriana,0,0
Jemiyah,0,0
Aylyn,0,0
Helayna,0,0
Lilyanna,0,0
Payton,0.1448448091330717,0.8551551908669283
Lilyanne,0,0
Emel,0,0
Kynsli,0,0
Emee,0,0
Kirubel,0,0
Emet,0,0
Dovie,0,0
Dovid,0,0
Zyonnah,0,0
Layali,0,0
Derion,0,0
Hansini,0,0
Bexton,0,0
Sheindy,0,0
Symira,0,0
Ameliyah,0,0
Evaristo,0,0
Martino,0,0
Vivan,0.84375,0.15625
Farren,0.2631578947368421,0.7368421052631579
Aubreyana,0,0
Evert,0,0
Bryan,0.9966936076414401,0.0033063923585598823
Jakylan,0,0
Bryah,0,0
Mandy,0,0
Trendan,0,0
Bryar,0.8118811881188119,0.18811881188118812
Elay,0,0
Adriyanna,0,0
Loah,0,0
Temidayo,0,0
Elam,0,0
Elan,0.8758620689655172,0.12413793103448276
Elah,0,0
Wren,0.09153318077803203,0.9084668192219679
Elad,0,0
Elaf,0,0
Kendan,0,0
Loay,0,0
Kyser,0,0
Kysen,0,0
Evelyne,0,0
Levitt,0,0
Sajda,0,0
Keerat,0,0
Quindarius,0,0
Viyan,0,0
Kendraya,0,0
Falen,0,0
Robson,0,0
Maricella,0,0
Ahmiracle,0,0
Oriah,0,0
Anaria,0,0
Sarahjane,0,0
Giavanna,0,0
Catcher,0,0
Giavanni,0,0
Amran,0.1724137931034483,0.8275862068965517
Chanley,0,0
Emmitt,0,0
Emiyah,0,0
Deyon,0,0
Chanler,0.6521739130434783,0.34782608695652173
Raghad,0,0
Perla,0,0
Sudiksha,0,0
Darby,0.21052631578947367,0.7894736842105263
Daiva,0,0
Raghav,0,0
Darbi,0,0
Dodge,0,0
Reigna,0,0
Marvin,0,0
Aizah,0,0
Yariza,0,0
Jovian,0,0
Marvis,0,0
Odyssey,0,0
Crist,0,0
Mujtaba,0,0
Criss,0,0
Jolean,0,0
Joleah,0,0
Amsey,0,0
Jaevon,0,0
Jaylise,0,0
Andraya,0,0
Angelou,0,0
Indica,0,0
Nadira,0,0
Deston,0,0
Kolette,0,0
Raela,0,0
Evrett,0,0
Kennlee,0,0
Kennley,0,0
Raely,0,0
Jaydalis,0,0
Bronsen,0,0
Zion,0.8329558323895809,0.16704416761041901
Zedekiah,0,0
Tucker,0.9929839042509286,0.0070160957490713995
Aleksei,0,0
Javell,0,0
Nyari,0,0
Kayron,0,0
Nashton,0,0
Maricela,0,0
Light,0.5714285714285714,0.42857142857142855
Maybrie,0,0
Shanty,0,0
Shanta,0,0
Mansur,0,0
Shante,0,0
Shanti,0,0
Aryaan,0,0
Lillymae,0,0
Recardo,0,0
Sarye,0,0
Aubery,0,0
Kalayla,0,0
Saryn,0,0
Magdalen,0,0
Maryclaire,0,0
Kasiah,0,0
Elleana,0,0
Jayin,0,0
Yvelisse,0,0
Tuff,0,0
Ulyssa,0,0
Khaliah,0,0
Pfeiffer,0,0
Nayef,0,0
Derell,0,0
Nayel,0,0
Nicanor,0,0
Misael,0,0
Weylin,0,0
Huy,0,0
Macee,0,0
Annlee,0,0
Maceo,0,0
Macen,0,0
Tanner,0.9699525566684238,0.030047443331576173
Chuck,0,0
Tannen,0,0
Phoebee,0,0
Macey,0,0
Shaan,0,0
Treymon,0,0
Sarin,0,0
Chaelynn,0,0
Mikail,0,0
Kathleen,0,0
Brayan,0,0
Brayam,0,0
Jaeden,0.9349112426035503,0.0650887573964497
Brayah,0,0
Keiner,0,0
Genisis,0,0
Jaxen,0.9880478087649402,0.01195219123505976
Adira,0,0
Jaxel,0,0
Joyful,0,0
Naomii,0,0
Tobechukwu,0,0
Eydan,0,0
Moustafa,0,0
Mohammad,0,0
Philo,0,0
Fable,0,0
Amylee,0,0
Abiyah,0,0
Amarion,0,0
Kahlil,0,0
Rainna,0,0
Kahlia,0,0
Zacheriah,0,0
Tamiya,0,0
Selassie,0,0
Janiece,0,0
Collyn,0.6857142857142857,0.3142857142857143
Evelynne,0,0
Juanpablo,0,0
Jurni,0,0
Mosley,0,0
Nusaybah,0,0
Neira,0,0
Allessandra,0,0
Queena,0,0
Katieann,0,0
Lizmarie,0,0
Rebel,0.4423076923076923,0.5576923076923077
Emmarae,0,0
Jaana,0,0
Leiny,0,0
Eileena,0,0
Ossie,0,0
Britlynn,0,0
Makinsey,0,0
Moroni,0,0
Darien,0.9769585253456221,0.02304147465437788
Dariel,0.9776119402985075,0.022388059701492536
Harmonie,0,0
Keelan,0.916083916083916,0.08391608391608392
Anabeth,0,0
Jahshua,0,0
Sadieann,0,0
Yelina,0,0
Elaiza,0,0
Coralin,0,0
Ajooni,0,0
Coralie,0,0
Camarri,0,0
Prairie,0,0
Aniston,0,0
Ghalia,0,0
Shreeya,0,0
Tidus,0,0
Rennie,0,0
Raima,0,0
Kamare,0,0
Kamareon,0,0
Kamara,0,0
Nethaniel,0,0
Alita,0,0
Kamari,0.6376237623762376,0.36237623762376237
Ishana,0,0
Ishani,0,0
Eliana,0,0
Eliane,0,0
Eliani,0,0
Lemmy,0,0
Kendrick,0.9901477832512315,0.009852216748768473
Keeghan,0,0
Eliany,0,0
Apurva,0,0
Sahira,0,0
Tien,0,0
Tyner,0,0
Jamerion,0,0
Ryder,0.9693003331746787,0.030699666825321277
Voss,0,0
Yariel,0,0
Javayah,0,0
Mathius,0,0
Lalah,0,0
Margo,0,0
Murtaza,0,0
Mayank,0,0
Mayana,0,0
Nylaya,0,0
Leslee,0,0
Khaden,0,0
Lupita,0,0
Lucette,0,0
Halston,0.5517241379310345,0.4482758620689655
Catalina,0,0
Yalexa,0,0
Alaziah,0,0
Yalexi,0,0
Averiana,0,0
Vaiden,0,0
Sheena,0,0
Karsin,0.7857142857142857,0.21428571428571427
Bergen,0.52,0.48
Faheem,0,0
Mazi,0.375,0.625
Lakai,0.7692307692307693,0.23076923076923078
Markell,0,0
Yaakov,0,0
Leontae,0,0
Asani,0.22727272727272727,0.7727272727272727
Maebelle,0,0
Duane,0,0
Makaela,0,0
Inaki,0,0
Shania,0,0
Taziyah,0,0
Eesha,0,0
Aleeah,0,0
Dorien,0,0
Azizah,0,0
Gregory,0,0
Moshe,0,0
Ashtin,0.75,0.25
Aerilynn,0,0
Lamonica,0,0
Emelynn,0,0
Mitchel,0,0
Eleonore,0,0
Marquee,0,0
Syra,0,0
Ilyssa,0,0
Syre,0,0
Anwita,0,0
Nykeem,0,0
Nandini,0,0
Briceyda,0,0
Melinda,0,0
Kayvan,0,0
Vitoria,0,0
Yomar,0,0
Ehren,0,0
Zayah,0,0
Davyon,0,0
Zayan,0,0
Neomiah,0,0
Danuel,0,0
Jorey,0,0
Shun,0,0
Joren,0,0
Jorel,0,0
Loraina,0,0
Loraine,0,0
Derriona,0,0
Jas,0,0
Kolston,0,0
Adwaith,0,0
Sephina,0,0
Lelah,0,0
Penny,0,0
Lelan,0,0
Tailynn,0,0
Ayaka,0,0
Trelynn,0,0
Derrius,0,0
Kaelani,0,0
Unity,0,0
Mialani,0,0
Yaretzy,0,0
Briyanna,0,0
Morganna,0,0
Mandela,0,0
Gracen,0.4925373134328358,0.5074626865671642
Aneeka,0,0
Wrangler,0,0
Jaylon,0,0
Gracee,0,0
Keilan,0,0
Jeremaih,0,0
Keilah,0,0
Gracey,0,0
Braxten,0,0
Yuval,0,0
Camryn,0.18346774193548387,0.8165322580645161
Yaziel,0,0
Hazyl,0,0
Juliya,0,0
Alieah,0,0
Timothy,0,0
Arminda,0,0
Aella,0,0
Angelmarie,0,0
Johnryan,0,0
Kelvyn,0,0
Daltyn,0,0
Perrie,0,0
Kelci,0,0
Jud,0,0
Perrin,0.6875,0.3125
Hanalei,0,0
Jun,0.8214285714285714,0.17857142857142858
Aralyn,0,0
Ansh,0,0
Lyncoln,0.6410256410256411,0.358974358974359
Kelcy,0,0
Arohi,0,0
Ansa,0,0
Jalal,0,0
Casandra,0,0
Flora,0,0
Jaiyden,0,0
Audryna,0,0
Kjerstin,0,0
Imre,0,0
Richardson,0,0
Ayonna,0,0
Imri,0.5,0.5
Lilliauna,0,0
Aasiya,0,0
Xola,0,0
Trygg,0,0
Taiwan,0,0
Stevan,0,0
Quill,0,0
Jayshaun,0,0
Kaidyn,0.7052238805970149,0.2947761194029851
Amsi,0,0
Zyion,0.8,0.2
Kaianna,0,0
Varsha,0,0
Archivaldo,0,0
Tyrian,0.8,0.2
Sabreen,0,0
Lexxy,0,0
Mariona,0,0
Lexxi,0,0
Sareena,0,0
Kaetlyn,0,0
Jakai,0.9553571428571429,0.044642857142857144
Alaysiah,0,0
Vuk,0,0
Kyleena,0,0
Jakar,0,0
Daylin,0.6229508196721312,0.3770491803278688
Pierre,0,0
Morah,0,0
Caralyn,0,0
Morad,0,0
Aarsh,0,0
Bonham,0,0
Yash,0,0
Emmalina,0,0
Makarios,0,0
Emmaline,0,0
Indianna,0,0
Alazne,0,0
Strider,0,0
Nahiara,0,0
Tramell,0,0
Devion,0,0
Tice,0,0
Ayverie,0,0
Bayler,0.6551724137931034,0.3448275862068966
Bayley,0.09803921568627451,0.9019607843137255
Baylea,0,0
Noemie,0,0
Baylee,0.012127894156560088,0.9878721058434399
Baylei,0,0
Baylen,0.8450704225352113,0.15492957746478872
Lilliaunna,0,0
Elijha,0,0
Alyxandria,0,0
Khalil,0.9920382165605095,0.007961783439490446
Honey,0,0
Rodriquez,0,0
Arayia,0,0
Sylvan,0,0
Meisha,0,0
Damiya,0,0
Charlianne,0,0
Talal,0,0
Talan,0,0
Sidnee,0,0
Marquan,0,0
Kerina,0,0
Fabien,0,0
Tayviona,0,0
Averyana,0,0
Japji,0,0
Delsa,0,0
Nkosi,0,0
Mila,0.0014855162168853676,0.9985144837831146
Rocklynn,0,0
Kaelynn,0,0
Kathan,0,0
Kendall,0.11305616338439095,0.886943836615609
Allanna,0,0
Deziree,0,0
Kendale,0,0
Caleigh,0,0
Jesiel,0,0
Yaser,0,0
Iralyn,0,0
Demauria,0,0
Mili,0,0
Anaiah,0,0
Cornell,0,0
Kharma,0,0
Jakub,0,0
Navell,0,0
Oumy,0,0
Takai,0,0
Jessalyn,0,0
Shaylie,0,0
Aliyha,0,0
Carliana,0,0
Jasmyn,0,0
Ramsey,0.6078431372549019,0.39215686274509803
Ramses,0,0
Nyeem,0,0
Yochanan,0,0
Jomari,0,0
Conleigh,0,0
Mattox,0,0
Jaemarie,0,0
Aydrien,0,0
Issachar,0,0
Viktoriya,0,0
Zaraya,0,0
Tej,0,0
Sonoma,0,0
Tel,0,0
Jenny,0,0
Teo,0,0
Tea,0,0
Ted,0,0
Tex,0,0
Rohnan,0,0
Jenni,0,0
Archana,0,0
Jenna,0,0
Quinlin,0,0
Xavyer,0,0
Shiven,0,0
Naida,0,0
Jetlyn,0,0
Lander,0,0
Kavian,0,0
Quentin,0.991869918699187,0.008130081300813009
Dustie,0,0
Desi,0.4444444444444444,0.5555555555555556
Ashayla,0,0
Dustin,0,0
Mekenzie,0,0
Ambria,0,0
Annaliah,0,0
Ambrie,0,0
Bryer,0.8571428571428571,0.14285714285714285
Daksh,0,0
Yena,0,0
Payson,0.5068493150684932,0.4931506849315068
Mubina,0,0
Shahaan,0,0
Saiyan,0,0
Adison,0.05813953488372093,0.9418604651162791
Trista,0,0
Tyion,0,0
Nayden,0,0
Natanael,0,0
Santhiago,0,0
Antar,0,0
Rayli,0,0
Aydien,0,0
Peniel,0.4375,0.5625
Rayla,0,0
Sukhraj,0,0
Landrie,0,0
Braedyn,0.944,0.056
Kalaysia,0,0
Cortlyn,0.23809523809523808,0.7619047619047619
Dayleen,0,0
Redding,0,0
Myan,0,0
Myah,0,0
Arainna,0,0
Jered,0,0
Channin,0,0
Jerek,0,0
Jerel,0,0
Jeren,0,0
Kreed,0,0
Yazleemar,0,0
Lesa,0,0
Crystianna,0,0
Eero,0,0
Dayja,0,0
Dinh,0,0
Joncarlos,0,0
Delicia,0,0
Lakayden,0,0
Johnie,0.7368421052631579,0.2631578947368421
Zael,0,0
Korvin,0,0
Zaen,0,0
Mihika,0,0
Stephania,0,0
Stephanie,0,0
Hatsumi,0,0
Swayzie,0,0
Dominique,0.6054794520547945,0.39452054794520547
Kolsyn,0,0
Kanen,0,0
Moishy,0,0
Xian,0,0
Sylis,0,0
Moishe,0,0
Tatyanna,0,0
Momina,0,0
Zaniel,0,0
Joash,0,0
Mcconnell,0,0
Mustapha,0,0
Emarion,0,0
Brynnleigh,0,0
Jedidiah,0,0
Akarsh,0,0
Kham,0,0
Levell,0,0
Nazire,0,0
Wilhemina,0,0
Caine,0,0
Dailin,0,0
Tarell,0,0
Marsel,0,0
Akeira,0,0
Jatavious,0,0
Rula,0,0
Ayianna,0,0
Kameron,0.9446494464944649,0.055350553505535055
Nafi,0,0
Cathryn,0,0
Filomena,0,0
Jesselyn,0,0
Aidenn,0,0
Mery,0,0
Aleanna,0,0
Ailana,0,0
Susannah,0,0
Mert,0,0
Dimitra,0,0
Ailani,0,0
Kjay,0,0
Meri,0,0
Dimitry,0,0
Kaniah,0,0
Junjie,0,0
Mera,0,0
Neema,0,0
Ailany,0,0
Lija,0,0
Ryliegh,0,0
Elham,0,0
Shyann,0,0
Astyn,0.5454545454545454,0.45454545454545453
Harbour,0,0
Gewel,0,0
Kwynn,0,0
Shyana,0,0
Dempsey,0.7580645161290323,0.24193548387096775
Zakir,0,0
Prudence,0,0
Tiago,0,0
Everson,0,0
Zakia,0,0
Hughston,0,0
Amberley,0,0
Marylee,0,0
Aldon,0,0
Kyvan,0,0
Celest,0,0
Ursula,0,0
Adaleena,0,0
Hazleigh,0,0
Eashan,0,0
Sarthak,0,0
Ludwig,0,0
Noga,0,0
Kendal,0.18181818181818182,0.8181818181818182
Zoelle,0,0
Zoella,0,0
Sota,0,0
Natas,0,0
Natan,0,0
Eleonor,0,0
Annaleigh,0,0
Oluwanifemi,0.5625,0.4375
Rheagan,0,0
Leeasia,0,0
Shreyaan,0,0
Sapphyre,0,0
Neytiri,0,0
Dmiya,0,0
Navdeep,0,0
Starlett,0,0
Vanya,0,0
Jniyah,0,0
Jazhiel,0,0
Calirae,0,0
Jourden,0,0
Grayton,0,0
Hobbes,0,0
Naiya,0,0
Winner,0.5,0.5
Layden,0,0
Dylilah,0,0
Tayelor,0,0
Maraki,0,0
Tymeer,0,0
Embry,0.2777777777777778,0.7222222222222222
Toribio,0,0
Josiah,0.998434074538052,0.0015659254619480112
Katrin,0,0
Siyah,0,0
Steffani,0,0
Michaiah,0,0
Tyrez,0,0
Apolonia,0,0
Steffany,0,0
Deniya,0,0
Zyair,0.8904109589041096,0.1095890410958904
Josias,0,0
Tyren,0,0
Tyrel,0,0
Vinh,0,0
Leibish,0,0
Chad,0,0
Vinn,0,0
Vina,0,0
Chai,0,0
Chan,0,0
Messyah,0,0
Gianna,0,0
Chas,0,0
Cadan,0,0
Gianni,0.8784893267651889,0.12151067323481117
Anjelica,0,0
Gianno,0,0
Kinjal,0,0
Dua,0,0
Jassar,0,0
Duc,0,0
Nadirah,0,0
Dut,0,0
Brenley,0.078125,0.921875
Avril,0,0
Avrie,0,0
Amayla,0,0
Siniyah,0,0
Ashlan,0,0
Jennette,0,0
Shailah,0,0
Darlah,0,0
Neriya,0,0
Summit,0,0
Kratos,0,0
Abagale,0,0
Jarod,0,0
Ryon,0,0
Jaron,0,0
Jarom,0,0
Revel,0.6153846153846154,0.38461538461538464
Reven,0,0
Ryot,0,0
Jaydelyn,0,0
Drezden,0,0
Tyesha,0,0
Alayzha,0,0
Kimani,0.4375,0.5625
Imara,0,0
Travon,0,0
Kaynin,0,0
Imari,0.47619047619047616,0.5238095238095238
Davinci,0,0
Keshawn,0,0
Asa,0.9155172413793103,0.08448275862068966
Kingsly,0,0
Ezariah,0.5714285714285714,0.42857142857142855
Ash,0,0
Iain,0,0
Jones,0,0
Jais,0,0
Vivianne,0,0
Vivianna,0,0
Koltan,0,0
Nyzaiah,0,0
Warrick,0,0
Jonel,0,0
Ivionna,0,0
Emerlyn,0,0
Mahogany,0,0
Sofia,0.0009423097057899697,0.99905769029421
Aliceson,0,0
Sofie,0,0
Liesl,0,0
Stetsen,0,0
Mckenna,0,0
Abdul,0,0
Corde,0,0
Aranza,0,0
Alchemy,0,0
Marcella,0,0
Anila,0,0
Abdur,0,0
Marcello,0,0
Araina,0,0
Timon,0,0
Wisam,0,0
Renley,0.37037037037037035,0.6296296296296297
Seanpatrick,0,0
Adreonna,0,0
Adhya,0,0
Renlee,0,0
Doreen,0,0
Hadelyn,0,0
Wimberley,0,0
Amena,0,0
Afiyah,0,0
Romell,0,0
Romelo,0,0
Burkley,0,0
Kristell,0,0
Chloie,0,0
Sorelle,0,0
Danney,0,0
Mackenzie,0.0072254335260115606,0.9927745664739884
Siva,0,0
Danner,0,0
Makaiyah,0,0
Jaydalyn,0,0
Kokomi,0,0
Levana,0,0
Teryn,0,0
Mihran,0,0
Shanell,0,0
Trayveon,0,0
Nadezhda,0,0
Kenidi,0,0
Delvon,0,0
Bebe,0,0
Anapaola,0,0
Aryianna,0,0
Devanshi,0,0
Abrahem,0,0
Ahni,0,0
Ariya,0,0
Makinlee,0,0
Blessen,0,0
Ahna,0,0
Etta,0,0
Blessed,0.38461538461538464,0.6153846153846154
Etty,0,0
Makinley,0,0
Prestin,0,0
Jaxden,0,0
Geovanna,0,0
Montae,0,0
Geovanni,0,0
Maston,0,0
Donivan,0,0
Kynsleigh,0,0
Emmakay,0,0
Kourtlyn,0,0
Elianny,0,0
Anyiah,0,0
Kenichi,0,0
Jahmir,0,0
Mystique,0,0
Ofir,0,0
Malae,0,0
Elianni,0,0
Jahmil,0,0
Elianne,0,0
Malan,0,0
Elianna,0,0
Malak,0.08287292817679558,0.9171270718232044
Delisa,0,0
Aliandra,0,0
Zykerria,0,0
Raheen,0,0
Genessa,0,0
Maddock,0,0
Rachael,0,0
Auren,0,0
Saffron,0,0
Aurea,0,0
Auree,0,0
Camber,0.2647058823529412,0.7352941176470589
Ailah,0,0
Arabela,0,0
Harrison,0.9965571205007825,0.0034428794992175274
Campbell,0.4215686274509804,0.5784313725490197
Chaske,0,0
Arabell,0,0
Cayde,0,0
Vianney,0,0
Kalianna,0,0
Chaniyah,0,0
Rakayla,0,0
Laquinton,0,0
Fatimata,0,0
Cintia,0,0
Tashon,0,0
Abygale,0,0
Teighan,0.38461538461538464,0.6153846153846154
Gaya,0,0
Eyla,0,0
Axtyn,0,0
Jahquan,0,0
Fariza,0,0
Anubis,0,0
Lulu,0,0
Jaeleigh,0,0
Lula,0,0
Marshun,0,0
Atia,0,0
Thanh,0.5625,0.4375
Thang,0.8333333333333334,0.16666666666666666
Thane,0,0
Heba,0,0
Hebe,0,0
Antonios,0,0
Sulamita,0,0
Anais,0.038135593220338986,0.961864406779661
Finlay,0.8095238095238095,0.19047619047619047
Odell,0,0
Yossef,0,0
Anaiz,0,0
Yolanda,0,0
Anaid,0,0
Ariyonna,0,0
Anaia,0,0
Kerolos,0,0
Kemonie,0,0
Braxdyn,0,0
Cathleen,0,0
Lavayah,0,0
Cataleia,0,0
Claudia,0,0
Berat,0,0
Karelly,0,0
Ramya,0,0
Krosby,0,0
Claudio,0,0
Lillieana,0,0
Lillieann,0,0
Namiya,0,0
Yamilett,0,0
Yamileth,0,0
Hayde,0,0
Haydn,0.84,0.16
Bradley,0.981709910676308,0.018290089323692044
Abbe,0,0
Abba,0,0
Abbi,0,0
Abby,0,0
Remy,0.603988603988604,0.396011396011396
Sarita,0,0
Kailo,0,0
Duron,0,0
Icesis,0,0
Brendalynn,0,0
Remi,0.1702127659574468,0.8297872340425532
Tzipporah,0,0
Alezander,0,0
Kadence,0.1316931982633864,0.8683068017366136
Remo,0,0
Rema,0,0
Ellery,0.05223880597014925,0.9477611940298507
Thiago,0,0
Amber,0,0
Canelo,0,0
Macelynn,0,0
Valentino,0,0
Cyla,0,0
Faruq,0,0
Valentina,0,0
Valentine,0.4588235294117647,0.5411764705882353
Faruk,0,0
Jethro,0,0
Elliahna,0,0
Cyle,0,0
Brissa,0,0
Colbee,0,0
Knowledge,0.9342105263157895,0.06578947368421052
Elainna,0,0
Donevan,0,0
Aviyon,0,0
Colbey,0,0
Josafat,0,0
Zeven,0,0
Hrishikesh,0,0
Alyssah,0,0
Yobani,0,0
Nameer,0,0
Nivaan,0,0
Braheem,0,0
Saidie,0,0
Kinleigh,0,0
Makylah,0,0
Jaelle,0,0
Ayasha,0,0
Nashon,0,0
Celeste,0,0
Izna,0,0
Reyan,0,0
Janyah,0,0
Reyah,0,0
Mehwish,0,0
Torunn,0,0
Francisco,0,0
Maya,0,0
Joydan,0,0
Trace,0.9839743589743589,0.016025641025641024
Traci,0,0
Francisca,0,0
Mayu,0,0
Hernando,0,0
Mays,0,0
Madalena,0,0
Tracy,0.26011560693641617,0.7398843930635838
Amyla,0,0
Madalene,0,0
Nafis,0,0
Drayton,0,0
Mattilynn,0,0
Ruqayyah,0,0
Merritt,0.4266666666666667,0.5733333333333334
Anezka,0,0
Nzuri,0,0
Charley,0.10829817158931083,0.8917018284106891
Debanhi,0,0
